market,short,long,atr,return_pct,win_rate,sharpe,max_dd,trades,avg_win,avg_loss
하락장,20,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,5,20,0.0,-59.675647251994725,23.52941176470588,-4.070161960604089,66.33030066947457,34,9.756459279698758,-5.98621413522192
횡보장,5,20,0.01,-59.675647251994725,23.52941176470588,-4.070161960604089,66.33030066947457,34,9.756459279698758,-5.98621413522192
횡보장,5,20,0.02,-47.493175391431734,26.31578947368421,-4.855260781939715,49.82786199062812,19,9.522223522438711,-7.373707876901208
횡보장,5,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,5,30,0.0,-66.13350800473596,14.814814814814813,-6.808906710506002,69.7699285199153,27,12.912095929982275,-6.487784549889429
횡보장,5,30,0.01,-66.13350800473596,14.814814814814813,-6.808906710506002,69.7699285199153,27,12.912095929982275,-6.487784549889429
횡보장,5,30,0.02,-41.95713734781933,20.0,-4.656741470259372,47.18961998712262,15,13.799514822346813,-7.30753337414588
횡보장,5,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,5,37,0.0,-62.87616275145952,8.0,-7.5596846768594865,65.7260258800591,25,18.516247809533162,-5.554757864421805
횡보장,5,37,0.01,-62.87616275145952,8.0,-7.5596846768594865,65.7260258800591,25,18.516247809533162,-5.554757864421805
횡보장,5,37,0.02,-48.61252457462678,6.666666666666667,-7.143626206411674,48.61252457462678,15,25.962459517014302,-6.147043522256102
횡보장,5,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,5,50,0.0,-64.45901484424942,12.0,-7.787775609273717,64.45901484424942,25,12.807947751781462,-6.0533342758855975
횡보장,5,50,0.01,-64.45901484424942,12.0,-7.787775609273717,64.45901484424942,25,12.807947751781462,-6.0533342758855975
횡보장,5,50,0.02,-34.51709230213059,14.285714285714285,-4.820455536164874,43.38743325250612,14,13.355332981638009,-5.329849627429063
횡보장,5,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,5,100,0.0,-37.97113711872028,7.6923076923076925,-6.198512308425731,37.97113711872028,13,23.682624536438826,-5.556442513513769
횡보장,5,100,0.01,-37.97113711872028,7.6923076923076925,-6.198512308425731,37.97113711872028,13,23.682624536438826,-5.556442513513769
횡보장,5,100,0.02,-31.689076082758394,0.0,-28.582672507546548,31.689076082758394,6,0.0,-6.1023625167678555
횡보장,5,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,7,20,0.0,-67.40815887905057,30.0,-5.210866501868468,72.67618080123506,30,7.409576494559216,-7.793447223813918
횡보장,7,20,0.01,-67.40815887905057,30.0,-5.210866501868468,72.67618080123506,30,7.409576494559216,-7.793447223813918
횡보장,7,20,0.02,-31.77426863229857,30.76923076923077,-2.6634923469323746,49.11962084896573,13,11.562583713255531,-8.291603483997214
횡보장,7,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,7,30,0.0,-67.12545161227835,12.0,-7.978991719676546,69.6457213046444,25,13.654634020453072,-6.4750949219818725
횡보장,7,30,0.01,-67.12545161227835,12.0,-7.978991719676546,69.6457213046444,25,13.654634020453072,-6.4750949219818725
횡보장,7,30,0.02,-40.56081098821908,8.333333333333332,-6.036850567602105,41.742288318742204,12,25.962459517014302,-6.528616025674162
횡보장,7,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,7,37,0.0,-55.496080458154864,15.789473684210526,-6.365435397203801,60.077432960536555,19,13.333629188976289,-6.9951448364969036
횡보장,7,37,0.01,-55.496080458154864,15.789473684210526,-6.365435397203801,60.077432960536555,19,13.333629188976289,-6.9951448364969036
횡보장,7,37,0.02,-25.730087326562874,11.11111111111111,-3.4080027219122138,35.425165905882395,9,28.70811571667063,-6.567300516612337
횡보장,7,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,7,50,0.0,-51.201188066598405,15.0,-7.416947086967245,51.201188066598405,20,10.016422152725093,-5.645068049549672
횡보장,7,50,0.01,-51.201188066598405,15.0,-7.416947086967245,51.201188066598405,20,10.016422152725093,-5.645068049549672
횡보장,7,50,0.02,-29.764660380930756,10.0,-5.823148605763668,30.093270658000744,10,19.083660865310762,-5.627729094838637
횡보장,7,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,7,100,0.0,-35.09955584473979,10.0,-5.724082525191979,37.66309593985926,10,24.130066722400557,-6.878941807329013
횡보장,7,100,0.01,-35.09955584473979,10.0,-5.724082525191979,37.66309593985926,10,24.130066722400557,-6.878941807329013
횡보장,7,100,0.02,-23.101279788641165,0.0,-27.656317204583516,23.101279788641165,4,0.0,-6.303304991024781
횡보장,7,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,10,20,0.0,-66.81949871737525,25.0,-4.5522512178961865,75.61063721965728,28,11.960869268691743,-8.369973630776194
횡보장,10,20,0.01,-66.81949871737525,25.0,-4.5522512178961865,75.61063721965728,28,11.960869268691743,-8.369973630776194
횡보장,10,20,0.02,-32.361680391560704,33.33333333333333,-2.1029885706912004,53.888749154709906,15,11.751495407873099,-8.568304966337937
횡보장,10,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,10,30,0.0,-67.06940515187716,16.666666666666664,-8.429883489230455,69.55694920503474,24,8.938926191629335,-6.868390484197536
횡보장,10,30,0.01,-67.06940515187716,16.666666666666664,-8.429883489230455,69.55694920503474,24,8.938926191629335,-6.868390484197536
횡보장,10,30,0.02,-42.99663391196624,21.428571428571427,-6.063642117933127,42.99663391196624,14,8.807200462609757,-6.929986372094557
횡보장,10,30,0.03,-10.698056882449007,0.0,0.0,10.698056882449007,1,0.0,-10.69805688244901
횡보장,10,37,0.0,-56.18473274107452,15.789473684210526,-7.97499287150953,56.94252846206268,19,10.383051927169182,-6.659032027548365
횡보장,10,37,0.01,-56.18473274107452,15.789473684210526,-7.97499287150953,56.94252846206268,19,10.383051927169182,-6.659032027548365
횡보장,10,37,0.02,-30.11527533242686,18.181818181818183,-5.4200958621710615,31.134275812739364,11,10.984413433265354,-5.988919146060351
횡보장,10,37,0.03,-1.623746951546299,0.0,0.0,1.623746951546299,1,0.0,-1.6237469515463023
횡보장,10,50,0.0,-55.38969974165953,18.75,-9.274626655885456,55.38969974165953,16,8.375705570877725,-7.629784847888508
횡보장,10,50,0.01,-55.38969974165953,18.75,-9.274626655885456,55.38969974165953,16,8.375705570877725,-7.629784847888508
횡보장,10,50,0.02,-34.682598126895435,12.5,-16.546372552203,34.682598126895435,8,2.5228369891786873,-6.160854522537733
횡보장,10,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,10,100,0.0,-49.08486349039015,20.0,-8.07420068937048,50.160524976084275,10,13.313723953421341,-10.77254566161483
횡보장,10,100,0.01,-49.08486349039015,20.0,-8.07420068937048,50.160524976084275,10,13.313723953421341,-10.77254566161483
횡보장,10,100,0.02,-37.61678463214729,0.0,-40.17972248944887,37.61678463214729,5,0.0,-8.950485438785051
횡보장,10,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,14,20,0.0,-49.877289969631796,29.629629629629626,-2.4323851853421536,69.77170426377158,27,12.477850916873448,-7.919965880904418
횡보장,14,20,0.01,-49.877289969631796,29.629629629629626,-2.4323851853421536,69.77170426377158,27,12.477850916873448,-7.919965880904418
횡보장,14,20,0.02,-43.759150469130844,18.181818181818183,-3.752174949230038,46.673932755227575,11,24.291570820442516,-10.23101529482223
횡보장,14,20,0.03,-12.080828372198447,0.0,0.0,12.080828372198447,1,0.0,-12.080828372198447
횡보장,14,30,0.0,-45.48500305978863,27.77777777777778,-5.023210351620367,48.072199389722,18,9.579593251058071,-7.72952167116565
횡보장,14,30,0.01,-45.48500305978863,27.77777777777778,-5.023210351620367,48.072199389722,18,9.579593251058071,-7.72952167116565
횡보장,14,30,0.02,-32.99734866533057,22.22222222222222,-4.49628872858788,38.98099661647008,9,13.881949099802124,-8.600307403888303
횡보장,14,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,14,37,0.0,-45.467064327199665,26.666666666666668,-6.17501547237672,50.022906843519074,15,8.909119489780865,-8.11414045329528
횡보장,14,37,0.01,-45.467064327199665,26.666666666666668,-6.17501547237672,50.022906843519074,15,8.909119489780865,-8.11414045329528
횡보장,14,37,0.02,-13.877818250837562,33.33333333333333,-2.048173785134464,18.532411871455608,9,9.826031168978771,-6.784925207135778
횡보장,14,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,14,50,0.0,-48.013573470883955,14.285714285714285,-10.167016406365724,48.013573470883955,14,8.982080995309515,-6.575382423917369
횡보장,14,50,0.01,-48.013573470883955,14.285714285714285,-10.167016406365724,48.013573470883955,14,8.982080995309515,-6.575382423917369
횡보장,14,50,0.02,-23.16147897862751,0.0,-19.65559994054217,23.16147897862751,5,0.0,-5.061980873042299
횡보장,14,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,14,100,0.0,-45.244685422886384,20.0,-7.579775356445546,45.244685422886384,10,11.918327862840501,-9.620520140667095
횡보장,14,100,0.01,-45.244685422886384,20.0,-7.579775356445546,45.244685422886384,10,11.918327862840501,-9.620520140667095
횡보장,14,100,0.02,-37.50139012341306,20.0,-20.977346181036847,38.26226995734821,5,1.232438953310228,-11.285752656551582
횡보장,14,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,20,30,0.0,-53.97324412104574,21.052631578947366,-7.2459123845102065,53.97324412104574,19,8.658094650117047,-6.98402101921923
횡보장,20,30,0.01,-53.97324412104574,21.052631578947366,-7.2459123845102065,53.97324412104574,19,8.658094650117047,-6.98402101921923
횡보장,20,30,0.02,-21.31591931629267,37.5,-2.856124142355578,26.061707678236974,8,9.045044500867757,-8.9900916501264
횡보장,20,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,20,37,0.0,-52.37583851903911,13.333333333333334,-11.08865490192053,52.37583851903911,15,9.173879048717374,-6.746088025240137
횡보장,20,37,0.01,-52.37583851903911,13.333333333333334,-11.08865490192053,52.37583851903911,15,9.173879048717374,-6.746088025240137
횡보장,20,37,0.02,-30.85859273965093,28.57142857142857,-5.905478901239043,31.619029220828494,7,7.462712313529365,-9.230079738334103
횡보장,20,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,20,50,0.0,-47.140209567362476,27.27272727272727,-8.453594054004903,47.140209567362476,11,7.478227662428599,-9.955210914530133
횡보장,20,50,0.01,-47.140209567362476,27.27272727272727,-8.453594054004903,47.140209567362476,11,7.478227662428599,-9.955210914530133
횡보장,20,50,0.02,-36.14815410869055,0.0,-43.9318351620325,36.14815410869055,5,0.0,-8.539593432494573
횡보장,20,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
횡보장,20,100,0.0,-4.052561296455143,40.0,-0.3647283777217649,13.576626876270481,5,11.242464919639271,-7.952712515671247
횡보장,20,100,0.01,-4.052561296455143,40.0,-0.3647283777217649,13.576626876270481,5,11.242464919639271,-7.952712515671247
횡보장,20,100,0.02,-6.011917001150665,50.0,-4.37717495845861,9.941453686296882,2,4.3633134732803285,-9.941453686296883
횡보장,20,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,5,20,0.0,-25.282323392320645,31.25,-2.094730029342647,31.428733741044606,32,6.1233037001966855,-3.8791169226211224
혼합장,5,20,0.01,-25.282323392320645,31.25,-2.094730029342647,31.428733741044606,32,6.1233037001966855,-3.8791169226211224
혼합장,5,20,0.02,-47.19222680830706,31.57894736842105,-3.8084282352792234,53.90451012573125,19,6.820602417918841,-6.97646357179128
혼합장,5,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,5,30,0.0,-11.502034411185107,31.818181818181817,-0.40969283014594754,26.35457374979749,22,7.970282910695995,-4.051004387463187
혼합장,5,30,0.01,-11.502034411185107,31.818181818181817,-0.40969283014594754,26.35457374979749,22,7.970282910695995,-4.051004387463187
혼합장,5,30,0.02,-35.368945280770234,36.36363636363637,-2.6818062631748987,45.20799612179328,11,9.462168591329416,-9.483776229954001
혼합장,5,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,5,37,0.0,-18.70211953671925,20.0,-1.4815379914053493,26.372272547794275,20,11.278075673972971,-3.7584242667711503
혼합장,5,37,0.01,-18.70211953671925,20.0,-1.4815379914053493,26.372272547794275,20,11.278075673972971,-3.7584242667711503
혼합장,5,37,0.02,-50.57472936067744,20.0,-5.197026418958766,57.81516136796216,10,10.553717415971363,-9.240630079735984
혼합장,5,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,5,50,0.0,-0.16695317330433754,25.0,0.6588791486159137,18.57703938912294,12,14.936312869256009,-4.399260799130335
혼합장,5,50,0.01,-0.16695317330433754,25.0,0.6588791486159137,18.57703938912294,12,14.936312869256009,-4.399260799130335
혼합장,5,50,0.02,-37.73926474391824,50.0,-3.3537406095400626,47.85081063595627,6,8.964426387390874,-18.445253306666824
혼합장,5,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,5,100,0.0,-37.52841402822294,8.333333333333332,-12.471970441650074,42.032107405724155,12,9.653863110706155,-4.96005505260596
혼합장,5,100,0.01,-37.52841402822294,8.333333333333332,-12.471970441650074,42.032107405724155,12,9.653863110706155,-4.96005505260596
혼합장,5,100,0.02,-14.290312138332473,20.0,-5.904994819622301,21.836143816351157,5,9.653863110706155,-5.927549753284419
혼합장,5,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,7,20,0.0,-5.0875055295981,40.0,0.03385112850768495,21.324400872377595,25,6.635040968716025,-4.398633790208547
혼합장,7,20,0.01,-5.0875055295981,40.0,0.03385112850768495,21.324400872377595,25,6.635040968716025,-4.398633790208547
혼합장,7,20,0.02,-47.793816205530355,28.57142857142857,-6.05128078813892,50.491535218097205,14,3.7416997227261692,-6.982088444907352
혼합장,7,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,7,30,0.0,-4.125748309471248,16.666666666666664,0.22890815508700865,22.06241746253227,18,17.035764764510105,-3.244614201216881
혼합장,7,30,0.01,-4.125748309471248,16.666666666666664,0.22890815508700865,22.06241746253227,18,17.035764764510105,-3.244614201216881
혼합장,7,30,0.02,-40.34455777920725,33.33333333333333,-2.539487122803907,53.28966874595565,9,14.403142331975388,-12.05745192855093
혼합장,7,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,7,37,0.0,-9.454178359099338,17.647058823529413,-0.46422566235126433,26.28275124777128,17,15.103367522566694,-3.547288098637523
혼합장,7,37,0.01,-9.454178359099338,17.647058823529413,-0.46422566235126433,26.28275124777128,17,15.103367522566694,-3.547288098637523
혼합장,7,37,0.02,-52.65324367923739,25.0,-4.904367230879159,58.78249114334723,8,11.687351817814376,-12.330302598533061
혼합장,7,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,7,50,0.0,-12.781584694045536,18.181818181818183,-1.2328268690132882,23.277397874433234,11,19.440427143121017,-5.293445668657613
혼합장,7,50,0.01,-12.781584694045536,18.181818181818183,-1.2328268690132882,23.277397874433234,11,19.440427143121017,-5.293445668657613
혼합장,7,50,0.02,-49.17803704646912,20.0,-6.6582480410870755,49.17803704646912,5,12.624837230636462,-15.278293226629144
혼합장,7,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,7,100,0.0,-16.74177658989426,25.0,-5.170015697144948,26.255527255890776,8,6.428283307802971,-4.930810762503945
혼합장,7,100,0.01,-16.74177658989426,25.0,-5.170015697144948,26.255527255890776,8,6.428283307802971,-4.930810762503945
혼합장,7,100,0.02,-52.44271996000457,0.0,-11.468472093464165,52.44271996000457,4,0.0,-14.743642700012504
혼합장,7,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,10,20,0.0,-25.05932360801016,37.93103448275862,-1.743756171286291,29.00124051353289,29,6.200294716761913,-5.020285822199217
혼합장,10,20,0.01,-25.05932360801016,37.93103448275862,-1.743756171286291,29.00124051353289,29,6.200294716761913,-5.020285822199217
혼합장,10,20,0.02,-42.426763478047725,33.33333333333333,-3.3772920240761253,49.03827012053387,15,7.961611437499161,-8.036890544056188
혼합장,10,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,10,30,0.0,0.955724813892052,37.5,0.7340821695601668,19.903156523016037,16,8.425774345852453,-4.352686664230841
혼합장,10,30,0.01,0.955724813892052,37.5,0.7340821695601668,19.903156523016037,16,8.425774345852453,-4.352686664230841
혼합장,10,30,0.02,-41.66075629632797,33.33333333333333,-4.230128659954902,49.96794823728448,9,8.15524458485878,-10.554825869486514
혼합장,10,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,10,37,0.0,14.973365078341914,35.714285714285715,2.3296187540699727,21.205311232550955,14,9.701234984425358,-3.276765342906
혼합장,10,37,0.01,14.973365078341914,35.714285714285715,2.3296187540699727,21.205311232550955,14,9.701234984425358,-3.276765342906
혼합장,10,37,0.02,-29.99036052359443,60.0,-2.066680541403588,47.12467155873048,5,10.860286238905317,-24.687828071165068
혼합장,10,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,10,50,0.0,-20.93946238977682,20.0,-3.8680209366233744,29.944922538235797,10,13.10304399070154,-5.807042260565374
혼합장,10,50,0.01,-20.93946238977682,20.0,-3.8680209366233744,29.944922538235797,10,13.10304399070154,-5.807042260565374
혼합장,10,50,0.02,-51.53403757237599,14.285714285714285,-7.278640564863713,52.423777494587966,7,15.42305245764187,-12.014416629363893
혼합장,10,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,10,100,0.0,-22.062152594722072,14.285714285714285,-8.694674481700105,28.603593028653844,7,9.162142342200891,-5.424939227078808
혼합장,10,100,0.01,-22.062152594722072,14.285714285714285,-8.694674481700105,28.603593028653844,7,9.162142342200891,-5.424939227078808
혼합장,10,100,0.02,-51.94649575430543,0.0,-12.231195933456013,51.94649575430543,3,0.0,-18.85137393295203
혼합장,10,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,14,20,0.0,-12.76431051983817,34.375,-0.24766666970208348,25.948111807488257,32,7.442242010199295,-4.094032731156139
혼합장,14,20,0.01,-12.76431051983817,34.375,-0.24766666970208348,25.948111807488257,32,7.442242010199295,-4.094032731156139
혼합장,14,20,0.02,-45.87626576332045,31.25,-3.885386725929841,48.0549487811226,16,7.177030301041775,-7.557190305270847
혼합장,14,20,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,14,30,0.0,10.889649399597525,37.5,1.7951908575868478,12.697838189171737,16,8.654946032068644,-3.666977814859448
혼합장,14,30,0.01,10.889649399597525,37.5,1.7951908575868478,12.697838189171737,16,8.654946032068644,-3.666977814859448
혼합장,14,30,0.02,-22.53668997163739,55.55555555555556,-1.1091991043820821,45.3998219690838,9,8.428438701250835,-13.221929959228548
혼합장,14,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,14,37,0.0,6.171526358685735,42.857142857142854,1.3935952835962575,24.313252633113052,14,7.889626907343317,-4.642047655921502
혼합장,14,37,0.01,6.171526358685735,42.857142857142854,1.3935952835962575,24.313252633113052,14,7.889626907343317,-4.642047655921502
혼합장,14,37,0.02,-32.29827229351949,28.57142857142857,-2.1204566032320895,50.816634092208155,7,18.429469730898475,-11.420282326997604
혼합장,14,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,14,50,0.0,-22.57475644090511,20.0,-4.571765236210303,31.744652655905043,10,11.802479796473818,-5.772738528496132
혼합장,14,50,0.01,-22.57475644090511,20.0,-4.571765236210303,31.744652655905043,10,11.802479796473818,-5.772738528496132
혼합장,14,50,0.02,-51.85901050584128,14.285714285714285,-7.47348609328278,52.81957949353819,7,12.433657109129825,-11.621387128058423
혼합장,14,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,14,100,0.0,-31.905087901256056,12.5,-8.978990478992388,39.72018470214141,8,12.964699314801948,-6.912133494731907
혼합장,14,100,0.01,-31.905087901256056,12.5,-8.978990478992388,39.72018470214141,8,12.964699314801948,-6.912133494731907
혼합장,14,100,0.02,-19.558075658559765,0.0,-25.94336146550466,19.558075658559765,3,0.0,-6.932013697915042
혼합장,14,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,20,30,0.0,-15.723777083553816,33.33333333333333,-1.8008209948416547,26.974875266094035,15,7.823625153735105,-5.2114865455322175
혼합장,20,30,0.01,-15.723777083553816,33.33333333333333,-1.8008209948416547,26.974875266094035,15,7.823625153735105,-5.2114865455322175
혼합장,20,30,0.02,-36.23197304869557,50.0,-3.135884372773183,50.07491256260227,8,7.857013161200725,-15.046214850497122
혼합장,20,30,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,20,37,0.0,-25.715427705142847,23.076923076923077,-3.747062881015196,37.151017719407555,13,10.7272899162636,-5.755615476602285
혼합장,20,37,0.01,-25.715427705142847,23.076923076923077,-3.747062881015196,37.151017719407555,13,10.7272899162636,-5.755615476602285
혼합장,20,37,0.02,-6.168992119719937,25.0,-0.5355458243851314,26.60362530364549,8,15.238997232156944,-5.542077202554886
혼합장,20,37,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,20,50,0.0,-36.3903479275819,22.22222222222222,-7.351385861329368,42.495495051113544,9,10.362274687914322,-8.733655902727675
혼합장,20,50,0.01,-36.3903479275819,22.22222222222222,-7.351385861329368,42.495495051113544,9,10.362274687914322,-8.733655902727675
혼합장,20,50,0.02,-9.791446276355023,50.0,-7.559533400550998,11.826195182850771,2,2.307656917738009,-11.826195182850773
혼합장,20,50,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
혼합장,20,100,0.0,-9.006905763789314,28.57142857142857,-1.5182903789880335,23.41016760652667,7,9.306186575575188,-5.033514315558238
혼합장,20,100,0.01,-9.006905763789314,28.57142857142857,-1.5182903789880335,23.41016760652667,7,9.306186575575188,-5.033514315558238
혼합장,20,100,0.02,-27.772888511026128,33.33333333333333,-2.7552844326661745,42.7572551543269,3,26.176883522442434,-21.900806102654126
혼합장,20,100,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0
